,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,RAIN,wd,WSPM
888,52.0,132.0,18.0,95.0,700.0,5.0,6.7,0.0,3.5342917352885173,0.2
889,64.0,149.0,20.0,103.0,800.0,8.0,4.9,0.0,0.7853981633974483,0.0
890,59.0,117.0,18.0,91.0,700.0,5.0,3.7,0.0,0.0,0.1
891,68.0,124.0,18.0,91.0,800.0,4.0,2.6,0.0,0.0,0.0
892,68.0,124.0,18.0,91.0,800.0,3.0,2.1,0.0,1.5707963267948966,0.5
893,74.0,137.0,19.0,91.0,1200.0,3.0,3.4,0.0,0.7853981633974483,2.1
894,77.0,162.0,16.0,93.0,1200.0,2.0,3.5,0.0,1.1780972450961724,2.1
895,65.0,130.0,11.0,91.0,2799.0,3.0,4.4,0.0,0.7853981633974483,1.6
896,86.0,139.0,18.0,88.0,2899.0,7.0,6.0,0.0,1.1780972450961724,2.1
897,92.0,138.0,23.0,81.0,2399.0,19.0,7.1,0.0,1.5707963267948966,2.3
898,79.0,109.0,26.0,73.0,2200.0,28.0,8.9,0.0,1.9634954084936207,3.5
899,95.0,123.0,34.0,74.0,1700.0,43.0,9.5,0.0,0.39269908169872414,1.4
900,93.0,117.0,41.0,72.0,1600.0,48.0,11.5,0.0,1.9634954084936207,0.8
901,99.0,113.0,43.0,74.0,1399.0,58.0,13.6,0.0,1.9634954084936207,1.3
902,107.0,119.0,43.0,70.0,1200.0,75.0,14.5,0.0,1.5707963267948966,1.2
903,128.0,129.0,48.0,72.0,1200.0,85.0,15.1,0.0,3.1415926535897927,1.3
904,134.0,144.0,54.0,72.0,1300.0,90.0,14.7,0.0,2.3561944901923453,1.6
905,127.0,141.0,55.0,72.0,1200.0,90.0,14.4,0.0,1.9634954084936207,1.5
906,133.0,154.0,57.0,79.0,1300.0,76.0,12.7,0.0,0.7853981633974483,2.3
907,109.0,219.0,39.0,106.0,1200.0,35.0,12.0,0.0,0.7853981633974483,1.8
908,92.0,151.0,37.0,86.0,1000.0,45.0,11.9,0.0,0.7853981633974483,1.6
909,94.0,156.0,40.0,79.0,1000.0,45.0,10.7,0.0,5.8904862254808625,1.9
910,76.0,132.0,24.0,43.0,800.0,65.0,9.7,0.0,1.5707963267948966,1.0
911,76.0,132.0,24.0,43.0,700.0,48.0,8.5,0.0,0.39269908169872414,0.7
912,61.0,74.0,12.0,50.0,900.0,26.0,7.8,0.0,0.7853981633974483,0.6
913,61.0,79.0,10.0,72.0,900.0,19.0,7.3,0.0,3.1415926535897927,0.8
914,60.0,70.0,8.0,76.0,900.0,15.0,9.6,0.0,4.712388980384691,3.9
915,59.0,63.0,7.0,77.0,500.0,68.0,8.8,0.0,5.105088062083414,3.6
916,46.0,235.0,11.0,31.0,300.0,89.0,8.3,0.0,5.105088062083414,3.4
917,39.0,236.0,9.0,12.0,300.0,88.0,7.9,0.0,5.105088062083414,1.7
918,35.0,153.0,7.0,12.0,400.0,95.0,7.6,0.0,4.712388980384691,1.9
919,29.0,104.0,5.0,9.0,400.0,92.0,7.9,0.0,4.712388980384691,5.1
920,17.0,104.0,6.0,13.0,400.0,92.0,8.4,0.0,5.105088062083414,5.6
921,16.0,104.0,5.0,13.0,400.0,91.0,9.7,0.0,4.712388980384691,3.5
922,18.0,126.0,4.0,14.0,400.0,96.0,10.2,0.0,4.712388980384691,6.5
923,18.0,159.0,4.0,10.0,300.0,98.0,11.1,0.0,4.712388980384691,5.4
924,16.0,110.0,5.0,11.0,300.0,98.0,11.6,0.0,4.712388980384691,5.9
925,16.0,109.0,5.0,10.0,300.0,98.0,11.6,0.0,5.105088062083414,2.1
926,15.0,100.0,3.0,9.0,300.0,98.0,12.1,0.0,4.712388980384691,4.0
927,14.0,90.0,3.0,9.0,300.0,98.0,12.1,0.0,4.712388980384691,7.1
928,8.0,149.0,3.0,14.0,300.0,93.0,10.8,0.0,5.8904862254808625,3.0
929,8.0,149.0,3.0,14.0,300.0,92.0,10.3,0.0,4.712388980384691,2.2
930,19.0,152.0,3.0,14.0,400.0,89.0,9.3,0.0,4.712388980384691,3.2
931,19.0,170.0,3.0,16.0,400.0,88.0,9.0,0.0,5.105088062083414,7.4
932,20.0,177.0,3.0,18.0,400.0,89.0,8.5,0.0,4.712388980384691,4.3
933,18.0,150.0,7.0,16.0,400.0,92.0,8.2,0.0,4.712388980384691,5.1
934,18.0,141.0,6.0,14.0,400.0,88.0,7.8,0.0,5.105088062083414,3.8
935,20.0,197.0,12.0,15.0,400.0,90.0,7.5,0.0,4.712388980384691,6.3
936,12.0,79.0,8.0,13.0,300.0,96.0,7.1,0.0,4.712388980384691,6.6
937,12.0,99.0,4.0,8.0,300.0,97.0,6.6,0.0,5.105088062083414,4.9
938,13.0,103.0,8.0,8.0,300.0,97.0,6.5,0.0,4.712388980384691,3.7
939,12.0,56.0,10.0,9.0,300.0,98.0,6.5,0.0,4.712388980384691,4.0
940,12.0,21.0,4.0,7.0,300.0,99.0,6.4,0.0,5.105088062083414,3.7
941,8.0,19.0,3.0,5.0,400.0,100.0,5.9,0.0,4.712388980384691,2.3
942,12.0,15.0,3.0,6.0,400.0,98.0,6.4,0.0,5.105088062083414,2.6
943,9.0,20.0,4.0,9.0,400.0,96.0,7.4,0.0,0.0,3.6
944,11.0,25.0,4.0,10.0,500.0,93.0,8.1,0.0,5.105088062083414,3.8
945,6.0,19.0,4.0,14.0,400.0,98.0,8.8,0.0,4.712388980384691,4.5
946,7.0,36.0,3.0,12.0,400.0,90.0,9.5,0.0,5.105088062083414,4.9
947,11.0,24.0,7.0,15.0,400.0,94.0,10.7,0.0,4.712388980384691,2.5
948,11.0,24.0,7.0,15.0,400.0,97.0,10.9,0.0,4.712388980384691,3.1
949,15.0,22.0,9.0,14.0,400.0,103.0,10.8,0.0,4.712388980384691,2.6
950,16.0,29.0,5.0,14.0,400.0,104.0,11.6,0.0,5.497787143782138,2.5
951,15.0,19.0,4.0,13.0,400.0,102.0,11.5,0.0,5.8904862254808625,2.8
952,11.0,28.0,8.0,15.0,400.0,99.0,10.6,0.0,0.39269908169872414,3.4
953,15.0,43.0,4.0,16.0,400.0,97.0,9.0,0.0,0.7853981633974483,1.5
954,19.0,55.0,4.0,17.0,400.0,96.0,8.5,0.0,1.1780972450961724,0.8
955,19.0,55.0,4.0,17.0,400.0,91.0,8.2,0.0,5.105088062083414,1.3
956,13.0,29.0,3.0,21.0,400.0,90.0,7.4,0.0,4.712388980384691,0.8
957,15.0,19.0,3.0,22.0,400.0,90.0,6.7,0.0,4.712388980384691,1.2
958,11.0,18.0,3.0,20.0,400.0,80.0,6.4,0.0,0.0,1.2
959,16.0,18.0,4.0,29.0,400.0,86.0,5.9,0.0,4.712388980384691,1.5
960,12.0,14.0,3.0,22.0,400.0,92.0,5.9,0.0,4.712388980384691,2.2
961,11.0,16.0,3.0,14.0,400.0,93.3912,5.9,0.0,4.712388980384691,2.7
962,3.0,9.0,4.0,11.0,400.0,56.5488,5.7,0.0,4.712388980384691,3.6
963,10.0,11.0,5.4264,12.0,900.0,45.0,5.7,0.0,4.712388980384691,3.0
964,7.0,13.0,6.0,10.0,200.0,75.1842,5.3,0.0,4.712388980384691,1.3
965,6.0,10.0,5.0,7.5961,300.0,91.2492,5.4,0.0,4.712388980384691,2.6
966,5.0,7.0,4.0,8.0,400.0,92.3202,6.0,0.0,4.712388980384691,3.7
967,3.0,6.0,4.0,10.0,400.0,81.396,7.2,0.0,4.712388980384691,5.7
968,8.0,19.0,7.0,20.0,400.0,83.7522,8.3,0.0,5.105088062083414,5.2
969,14.0,17.0,7.0,16.0,400.0,91.2492,10.0,0.0,4.712388980384691,1.9
970,13.0,16.0,6.0,16.0,400.0,96.1758,10.8,0.0,0.39269908169872414,6.9
971,11.0,16.0,3.0,12.0,300.0,98.9604,11.2,0.0,5.8904862254808625,2.1
972,13.0,33.0,4.0,12.0,400.0,98.3178,11.3,0.0,0.39269908169872414,2.7
973,18.0,45.0,4.0,11.0,400.0,99.603,11.4,0.0,0.0,2.0
974,18.0,45.0,3.0,11.0,400.0,98.3178,11.5,0.0,0.7853981633974483,2.0
975,11.0,27.0,3.0,11.0,400.0,97.0326,12.4,0.0,5.8904862254808625,3.0
976,27.0,28.0,4.0,16.0,400.0,94.8906,12.7,0.0,0.0,2.5
977,9.0,26.0,5.0,16.0,400.0,97.2468,12.0,0.0,5.8904862254808625,1.9
978,11.0,38.0,3.0,20.0,400.0,92.106,11.4,0.0,4.712388980384691,3.4
979,9.0,62.0,3.0,17.0,400.0,97.2468,10.8,0.0,4.712388980384691,2.3
980,8.0,43.0,5.0,24.0,400.0,89.3214,10.1,0.0,4.712388980384691,1.4
981,8.0,43.0,5.0,24.0,500.0,67.9014,7.6,0.0,4.712388980384691,0.0
982,16.0,50.0,8.0,79.0,700.0,31.4874,5.8,0.0,5.497787143782138,0.9
983,16.0,50.0,9.0,79.0,1500.0,6.6402,6.0,0.0,4.712388980384691,2.0
984,35.0,100.0,11.0,104.0,1200.0,3.4272,5.8,0.0,4.712388980384691,1.6
985,46.0,111.0,10.0,100.0,900.0,10.71,6.9,0.0,1.1780972450961724,0.6
986,28.0,63.0,11.0,83.0,800.0,45.8388,4.0,0.0,5.8904862254808625,0.2
987,16.0,40.0,12.0,44.0,500.0,63.4032,4.1,0.0,0.7853981633974483,2.0
988,10.0,16.0,7.0,22.0,700.0,49.26600000000001,6.2,0.0,5.497787143782138,0.6
989,11.0,22.0,11.0,37.0,500.0,69.615,4.9,0.0,4.712388980384691,1.0
990,6.0,6.0,9.0,20.0,600.0,74.97,7.8,0.0,1.1780972450961724,1.3
991,11.0,14.0,11.0,19.0,700.0,63.4032,9.8,0.0,0.39269908169872414,1.5
992,8.0,17.0,14.0,38.0,500.0,81.396,10.8,0.0,5.497787143782138,3.1
993,9.0,14.0,6.0,25.0,500.0,92.9628,11.7,0.0,0.39269908169872414,2.2
994,8.0,29.0,4.0,15.0,500.0,91.8918,13.0,0.0,5.497787143782138,2.9
995,55.0,30.0,8.0,19.0,500.0,92.3202,13.8,0.0,5.8904862254808625,1.6
996,55.0,30.0,8.0,16.0,900.0,97.8894,14.9,0.0,0.0,3.5
997,55.0,27.0,7.0,13.0,400.0,103.6728,16.4,0.0,5.8904862254808625,2.3
998,55.0,28.0,6.0,16.0,400.0,103.2444,17.0,0.0,0.7853981633974483,2.7
999,55.0,69.0,4.284,15.1922,900.0,105.8148,17.1,0.0,4.712388980384691,3.3
